,state_idx,action_idx,rank,mape,mae,mse,weight
326,108,2,0,0.3920444166768095,0.3880202742178012,0.18050820063424644,0.5024671052631579
327,109,0,3,1.464572428247193,0.33616359245905447,0.14445089690908125,0.2819078947368421
328,109,1,3,1.8476296964582974,0.4121184422435387,0.2058408563175552,0.2819078947368421
329,109,2,3,2.082154843511773,0.4760886986033588,0.2748803468535133,0.2819078947368421
330,110,0,0,0.3483428428258555,0.35497876283044816,0.24003821975363435,0.2819078947368421
331,110,1,1,0.5290622748342776,0.6184164446317129,0.44393089246758394,0.2819078947368421
332,110,2,1,0.43640725024248783,0.4838147133060185,0.2713494083110628,0.2819078947368421
333,111,0,3,39.31935630344827,0.533142451859177,0.3685774473126749,0.2819078947368421
334,111,1,3,26.337684883277607,0.49657846277372125,0.29145394731395124,0.2819078947368421
335,111,2,3,19.926969598840472,0.35355679772586696,0.13916359913985088,0.2819078947368421
336,112,0,1,0.4044258150775633,0.2828780096489485,0.12073143823369524,0.2819078947368421
337,112,1,3,0.6179223034699083,0.4783519886536632,0.24995125424568398,0.2819078947368421
338,112,2,3,0.7021831130747267,0.487882108251575,0.2621798183054305,0.2819078947368421
339,113,0,3,0.6541252529085438,0.4679048734251994,0.30309364289942536,0.2819078947368421
340,113,1,3,0.926752932135917,0.685882130880465,0.5256655175746888,0.2819078947368421
341,113,2,3,0.7943725868534326,0.5903121080193021,0.38692684906223485,0.2819078947368421
342,114,0,3,1.7080639360370207,0.4248018284838417,0.24511493470071985,0.2819078947368421
343,114,1,3,1.9230239620437672,0.5016847634251648,0.28200597319638443,0.2819078947368421
344,114,2,3,2.1849836527071393,0.5464060687954956,0.3527296027510176,0.2819078947368421
345,115,0,3,2.0118199045727345,0.7610987350922725,0.719798299631273,0.2819078947368421
346,115,1,3,2.1835440311530925,0.8346483498565131,0.7618752349942906,0.2819078947368421
347,115,2,0,1.6448818612970042,0.683600203102171,0.5469266055157652,0.2819078947368421
348,116,0,3,5.210361931690067,0.502931758638717,0.324381401314306,0.2819078947368421
349,116,1,3,5.989588507034007,0.5969432257236779,0.390002056631286,0.2819078947368421
350,116,2,3,6.891442587589073,0.6444821295759816,0.47778212728791036,0.2819078947368421
351,117,0,1,1.786427485120328,0.7178065459467357,0.6555488953249683,0.2819078947368421
352,117,1,3,2.1838099740357175,0.8544766369916256,0.8031530060525568,0.2819078947368421
353,117,2,1,1.7685171441069238,0.7152424592781937,0.5726606387657357,0.2819078947368421
354,118,0,3,1.976694978239421,0.4805935577474229,0.30647546129208925,0.2819078947368421
355,118,1,3,2.068260478234938,0.5125505024847296,0.30137095839810696,0.2819078947368421
356,118,2,3,2.340746862192823,0.568968588576407,0.3869670217632272,0.2819078947368421
357,119,0,2,0.2185486702926558,0.28355582031389603,0.1078479992782468,0.5024671052631579
358,119,1,3,0.30734650553500714,0.3166234563719655,0.14404941146452047,0.5024671052631579
359,119,2,1,0.1694747846667762,0.18087431996379544,0.04450480458562084,0.5024671052631579
360,120,0,3,2.00701742508687,0.6127991596838801,0.6731244480760431,0.2819078947368421
361,120,1,3,2.3983778577258303,0.6630697493143981,0.7573075127764183,0.2819078947368421
362,120,2,3,3.317581571621085,0.6566914194958197,0.7112042773494377,0.2819078947368421
363,121,0,0,1.0413118558204355,0.40549018744371884,0.27484966892489276,0.2819078947368421
364,121,1,3,1.857346912464191,0.6634546631175567,0.5255076646655107,0.2819078947368421
365,121,2,1,1.3598802171867117,0.5307420996725472,0.3294207692201671,0.2819078947368421
366,122,0,3,3.367999693485981,0.39946797942140017,0.19648216036259014,0.2819078947368421
367,122,1,3,4.910590870414093,0.5428835074052278,0.32538489708339147,0.2819078947368421
368,122,2,3,5.752001595106258,0.5578906978115503,0.37499816114733503,0.2819078947368421
369,123,0,1,0.49627594987919815,0.2450886442303125,0.08571607386630309,0.5024671052631579
370,123,1,3,0.8894105232260697,0.3711118002083031,0.18783395196272876,0.5024671052631579
371,123,2,3,0.8034026969107337,0.25496960300665367,0.08936143316739764,0.5024671052631579
372,124,0,3,1.3951339962765745,0.3888465395025433,0.20278096926545308,0.2819078947368421
373,124,1,3,2.4597101970622948,0.7122774574760271,0.5550810099099982,0.2819078947368421
374,124,2,3,1.9391901842406882,0.5499587504494042,0.3499420196361485,0.2819078947368421
375,125,0,3,3.700872216714123,0.7631669589306815,0.7245093492756705,0.2819078947368421
376,125,1,3,5.322429259524836,1.0799328050425314,1.2405469824640887,0.2819078947368421
377,125,2,3,4.4850510567081,0.9207940088123742,0.9288985062197298,0.2819078947368421
378,126,0,0,1.329446230391106,0.5623291073397477,0.4389429047068245,0.2819078947368421
379,126,1,3,2.137294345091779,0.8372570700770168,0.7933952990540561,0.2819078947368421
380,126,2,1,1.525488467525152,0.6685258239882361,0.5267586058744798,0.2819078947368421
381,127,0,3,1.791126291215156,0.3933214065266577,0.1999415227176394,0.2819078947368421
382,127,1,3,2.297926899154645,0.4897621086730461,0.29091137490480407,0.2819078947368421
383,127,2,3,2.609591253150693,0.5666438640762376,0.3883173766365198,0.2819078947368421
384,128,0,1,0.473805246806883,0.2305302718747031,0.08005084122139766,0.2819078947368421
385,128,1,3,1.102100166435466,0.3768876469327381,0.17906457623647629,0.2819078947368421
386,128,2,3,0.7674072605163356,0.27557128132737924,0.09202693017062884,0.2819078947368421
387,129,0,3,9.39779092676548,0.35929697852054104,0.19931225506584763,0.5024671052631579
388,129,1,3,26.67018910340039,0.21046924808098852,0.06105240727153116,0.5024671052631579
389,129,2,3,34.63987285920931,0.22772353042314777,0.06926624473318573,0.5024671052631579
390,130,0,1,1.6132829356377336,0.5443456573834822,0.37780179224849525,0.2819078947368421
391,130,1,1,1.4786940526542853,0.5916890697976753,0.38859119105673057,0.2819078947368421
392,130,2,0,1.3933644324838086,0.5327051968426312,0.30014319782299653,0.2819078947368421
393,131,0,3,0.7528424373690733,0.5315631728149807,0.411734609505092,0.2819078947368421
394,131,1,3,0.8735520941518194,0.6478287975765621,0.4455722995447354,0.2819078947368421
395,131,2,3,0.7988825892859072,0.583853880641595,0.38265241183167903,0.2819078947368421
396,132,0,1,0.17871791035611753,0.1423258105328711,0.038372671095240125,0.2819078947368421
397,132,1,2,0.30340596029080197,0.3026645875187391,0.12761596662045685,0.2819078947368421
398,132,2,2,0.2303757228827854,0.2122924287332096,0.06731732358907046,0.2819078947368421
399,133,0,1,0.33934121637963716,0.11343228149622453,0.018484654103796898,0.2819078947368421
400,133,1,3,1.8808756332898264,0.4411888301969727,0.2371656629885223,0.2819078947368421
401,133,2,3,1.8065424721213716,0.40525725442913435,0.21887058250733174,0.2819078947368421
402,134,0,3,1.0474503077356008,0.30467063314249504,0.1581760065571416,0.2819078947368421
403,134,1,3,1.5537817700181005,0.47249973092317604,0.24863474535889604,0.2819078947368421
404,134,2,3,1.2184925078722708,0.3722076194866501,0.1606793662937585,0.2819078947368421
405,135,0,1,0.6292919616344682,0.19178356364884594,0.05733103299835048,0.2819078947368421
406,135,1,3,2.146462942752765,0.46021445784659637,0.2961966830910343,0.2819078947368421
407,135,2,3,2.1123031574082454,0.46060716492200743,0.28867436652281253,0.2819078947368421
408,136,0,0,0.295824912585126,0.19749352873816836,0.04826652971510766,0.2819078947368421
409,136,1,3,0.6253312708975381,0.3374801903479736,0.14793592068784747,0.2819078947368421
410,136,2,2,0.3960046526890482,0.24300120702044115,0.08104907507980945,0.2819078947368421
411,137,0,0,0.18528344108302985,0.15373668635994261,0.03520960496501168,0.2819078947368421
412,137,1,2,0.35576591162494436,0.38078813547387846,0.18220224757151926,0.2819078947368421
413,137,2,1,0.2786023071164753,0.323160585924317,0.13183708842210684,0.2819078947368421
414,138,0,0,0.25995523769977097,0.22669733045664428,0.07845026177202302,0.2819078947368421
415,138,1,3,0.5987144392193197,0.3287972069946748,0.14644523229680673,0.2819078947368421
416,138,2,3,0.4893357936771352,0.23698818555650467,0.09585238010651058,0.2819078947368421
417,139,0,1,0.3971941085371682,0.1912467062033767,0.054497890726116854,0.2819078947368421
418,139,1,3,0.894398470807673,0.4232075956188062,0.2127922646325584,0.2819078947368421
419,139,2,3,0.6718980542592489,0.31620674299423096,0.12536771918702816,0.2819078947368421
420,140,0,3,1.3402728050046389,0.665191579088268,0.5238712507512241,0.2819078947368421
421,140,1,3,1.6460729371930978,0.7892759375022821,0.6564737473712045,0.2819078947368421
422,140,2,3,1.5037546983223284,0.7223740897821359,0.5594401508704833,0.2819078947368421
423,141,0,0,0.1395739742262125,0.17456724153539982,0.04839901148054229,0.2819078947368421
424,141,1,1,0.2511623967906758,0.38189377183800777,0.18153326068363942,0.2819078947368421
425,141,2,1,0.24502781866535192,0.36610385131789086,0.1582287282455682,0.2819078947368421
426,142,0,1,0.34467957925512155,0.30747286225942544,0.12960795223437416,0.2819078947368421
427,142,1,3,0.6629731254953857,0.5380729101736362,0.31986326719429226,0.2819078947368421
428,142,2,2,0.518719921029037,0.44720924584087046,0.23229118477701596,0.2819078947368421
429,143,0,1,0.4053067394808416,0.23958543034104993,0.079332173372892,0.2819078947368421
430,143,1,3,0.7904902914953711,0.3888824918303067,0.189013697839108,0.2819078947368421
431,143,2,3,0.589381690037121,0.298320881402087,0.10887550848539594,0.2819078947368421
432,144,0,0,0.37982849056072904,0.462849043725734,0.33592182234832874,0.2819078947368421
433,144,1,3,0.865756905037368,0.6522189822408991,0.5155493916864092,0.2819078947368421
434,144,2,1,0.7206288314096221,0.6215803445988334,0.4986710616845664,0.2819078947368421
435,145,0,0,0.25690933658184584,0.24607611481175862,0.0807808604564672,0.2819078947368421
436,145,1,1,0.4797850885763933,0.5767025104849821,0.4048489884149215,0.2819078947368421
437,145,2,1,0.5332297581079889,0.6126645347607941,0.4225900240723226,0.2819078947368421
438,146,0,2,0.2594645334915319,0.31992284275446053,0.15554656056090424,0.5024671052631579
439,146,1,2,0.28784248935799567,0.3774637053702792,0.16394529650298115,0.5024671052631579
440,146,2,0,0.23182385617639478,0.29376493321489405,0.12914519703247404,0.5024671052631579
441,147,0,3,4.94581251532943,0.5060451040557482,0.27790710927277373,0.2819078947368421
442,147,1,3,7.62532602524118,0.7098945302160043,0.5831962640449629,0.2819078947368421
443,147,2,3,7.655941511762767,0.7478594504188955,0.6303133983589241,0.2819078947368421
444,148,0,3,1.1555709078693888,0.5792682552290941,0.4255074127344116,0.2819078947368421
445,148,1,3,1.3095029792716368,0.6153936094157092,0.5006487913233334,0.2819078947368421
446,148,2,3,1.3287621694431444,0.6087284019966036,0.5304696007345381,0.2819078947368421
447,149,0,0,0.632369209618052,0.38673752986433785,0.16477842283752014,0.2819078947368421
448,149,1,1,0.9995349046970242,0.6990198985603221,0.5485177934212234,0.2819078947368421
449,149,2,1,1.0577576066004022,0.7328967635759978,0.6033471893725013,0.2819078947368421
450,150,0,0,0.34115245479764605,0.44304026770979843,0.2252396771839973,0.2819078947368421
451,150,1,1,0.5341952855159913,0.6910139978765515,0.5465356427369814,0.2819078947368421
452,150,2,1,0.5383077154077015,0.7058814551273055,0.5694193272638458,0.2819078947368421
453,151,0,0,0.8088695983597768,0.5485019572764221,0.36985057135306004,0.2819078947368421
454,151,1,3,1.3598249551197525,0.7486448080396574,0.5903711419148411,0.2819078947368421
455,151,2,1,1.211389191409137,0.7205797211020771,0.5633727298214464,0.2819078947368421
456,152,0,3,1.3519626610602415,0.37367832271204743,0.20350831762242017,0.2819078947368421
457,152,1,3,2.1954392953871356,0.6262476122257731,0.432744765217102,0.2819078947368421
458,152,2,3,1.7791715355276085,0.5296957506117842,0.3124421839012094,0.2819078947368421
459,153,0,3,24.675514407583268,0.3925500437457101,0.22645501520726577,0.5024671052631579
460,153,1,3,43.965786845585676,0.19725315308944094,0.05686278113938753,0.5024671052631579
461,153,2,3,34.54257244352818,0.19409935550775748,0.05277901441777968,0.5024671052631579
462,154,0,2,0.6545249478257255,0.34606384114171523,0.15357790229272,0.2819078947368421
463,154,1,3,1.1578581066549591,0.5920798710397811,0.38876644736916166,0.2819078947368421
464,154,2,3,0.9421993180567907,0.4787569400083951,0.26458632313837566,0.2819078947368421
465,155,0,3,8.524373408621932,0.42210500173688975,0.250708236410873,0.2819078947368421
466,155,1,3,13.482915944643693,0.6904936833381635,0.5496455668539686,0.2819078947368421
467,155,2,3,11.729469731639199,0.5557947844480696,0.37975719496014965,0.2819078947368421
468,156,0,0,0.48623405113123147,0.5771003783724048,0.41343089332988775,0.215625
469,156,1,0,0.4691152358738481,0.6265333579901342,0.521795542835879,0.215625
470,156,2,0,0.45889173058243976,0.6330943693668364,0.5426356923788326,0.215625
471,157,0,1,0.2639920551406904,0.22149804915336238,0.06387377324934339,0.2819078947368421
472,157,1,2,0.3185854293807105,0.3290045472870304,0.14470781051280487,0.2819078947368421
473,157,2,2,0.282294057321021,0.2624739357756249,0.09533742941014954,0.2819078947368421
474,158,0,2,0.5092170166172018,0.26939623138596075,0.09436521634960289,0.2819078947368421
475,158,1,3,1.0904750454378547,0.3708470211277602,0.1776481438452752,0.2819078947368421
476,158,2,3,0.7501079142401582,0.26679294515154733,0.09075125532145295,0.2819078947368421
477,159,0,2,0.21025676560885617,0.2593641639774052,0.07856955433169455,0.5024671052631579
478,159,1,2,0.19975272334861618,0.24047908653806196,0.08139055260811975,0.5024671052631579
479,159,2,0,0.12576848131394947,0.16127920604544868,0.03818578427427454,0.5024671052631579
480,160,0,0,0.31347371023068443,0.417011683714479,0.3363222694652486,0.2819078947368421
481,160,1,1,0.4140687267133825,0.5631012324130227,0.36064952414695606,0.2819078947368421
482,160,2,1,0.38370947870258854,0.5263967569016825,0.38373314340836034,0.2819078947368421
483,161,0,1,0.2147874793308621,0.2406837233194218,0.11312866657515497,0.2819078947368421
484,161,1,2,0.31257993354619634,0.39760963981548697,0.184264144123833,0.2819078947368421
485,161,2,1,0.2307007820500081,0.2877408124814185,0.11668510820595927,0.2819078947368421
486,162,0,2,0.4650513773615328,0.40162811037013224,0.2446496995397303,0.215625
487,162,1,1,0.3676183452116251,0.32622468863978954,0.12992634248365012,0.215625
488,162,2,1,0.3727747506948784,0.3545825737320098,0.1766092543158687,0.215625
489,163,0,3,1.5673673606912437,0.3755365629589003,0.2244211757339892,0.5024671052631579
490,163,1,3,2.1468163715313193,0.5842756194786283,0.3813463075456074,0.5024671052631579
491,163,2,3,1.9538099650898249,0.46757117787162983,0.28226101084225297,0.5024671052631579
492,164,0,0,0.27484656709109406,0.4218871747151,0.2876825837643527,0.2819078947368421
493,164,1,2,0.5248286020928195,0.6553735095918951,0.5000325967835145,0.2819078947368421
494,164,2,1,0.4192273680733911,0.5287993683080651,0.3317275614895654,0.2819078947368421
495,165,0,3,3.300349835356673,0.7825782013411328,0.7586928250713415,0.2819078947368421
496,165,1,3,3.9417259258233295,0.836460751555174,0.8449092756477299,0.2819078947368421
497,165,2,3,3.5307032532216667,0.7714575551567568,0.6921010135106215,0.2819078947368421
498,166,0,1,0.3020478863538821,0.15408375696347532,0.034594077633874544,0.2819078947368421
499,166,1,3,1.3666883448285772,0.3489890432477914,0.1982234399512909,0.2819078947368421
500,166,2,3,0.8850428692011065,0.21401662281388903,0.08266993296167147,0.2819078947368421
501,167,0,1,0.11716905904774906,0.121507004167043,0.023170318192816855,0.2819078947368421
502,167,1,2,0.44181190082959204,0.5674016567719165,0.4114271961706575,0.2819078947368421
503,167,2,1,0.28315845691901664,0.35566191027849287,0.15856651318043438,0.2819078947368421
504,168,0,3,0.750735791993212,0.4258531542360015,0.2412715853105741,0.2819078947368421
505,168,1,3,1.2327987668848623,0.5882217364197939,0.4781920635916384,0.2819078947368421
506,168,2,3,0.9598569598973429,0.4581404958332929,0.3068660730669732,0.2819078947368421
507,169,0,3,1.1035116447873314,0.3423761781557539,0.17898782606003807,0.2819078947368421
508,169,1,3,3.9082679509074745,0.6575679610016656,0.48344908888358323,0.2819078947368421
509,169,2,3,2.5038268602558125,0.4909439265571745,0.2686459171753721,0.2819078947368421
510,170,0,0,0.6571575038800925,0.7326420483785442,0.7256695320760717,0.215625
511,170,1,0,0.6207020217931658,0.7653804235455962,0.7558667369092792,0.215625
512,170,2,0,0.6655196107068665,0.7952856067863675,0.8177915272276306,0.215625
513,171,0,3,0.6941190710133012,0.35284266919986623,0.2254370882188791,0.2819078947368421
514,171,1,3,0.8194717032104787,0.36161633921808045,0.15106417441476694,0.2819078947368421
515,171,2,3,0.8539288573689364,0.4031820044702769,0.20672363176705724,0.2819078947368421
516,172,0,3,0.5829278508000102,0.38407440056523545,0.26612330564915887,0.2819078947368421
517,172,1,3,0.6931205354243893,0.49701190327428146,0.2980293959460891,0.2819078947368421
518,172,2,3,0.6747034408330284,0.4615203135887245,0.3047399379649998,0.2819078947368421
519,173,0,3,0.29278896400778337,0.2576635744915205,0.09509322267490912,0.5024671052631579
520,173,1,3,0.2549333165864938,0.2019553131480918,0.07270834238715015,0.5024671052631579
521,173,2,2,0.2150166786248174,0.18232060098113598,0.054420324311764114,0.5024671052631579
522,174,0,2,0.7144574452846871,0.5341824333612007,0.3662465870716363,0.5024671052631579
523,174,1,2,0.4080613793665397,0.25890493656050023,0.09378639754476088,0.5024671052631579
524,174,2,0,0.26545490522574317,0.22480218904417013,0.07062163402170456,0.5024671052631579
525,175,0,3,0.6113952469415369,0.3313975927239373,0.20728027662400406,0.2819078947368421
